"File","Line","Kind","AttrArgs","PropertyType","Property","Field"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","164","Property","nameof(DXV.ImageFile.HorizontalAlignment)","HorizontalRuleAlignment?","HorizontalAlignment","_HorizontalAlignment"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","171","Property","nameof(DXV.ImageFile.AllowInCell)","bool?","AllowInCell","_AllowInCell"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","178","Property","nameof(DXV.ImageFile.AllowOverlap)","bool?","AllowOverlap","_AllowOverlap"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","185","Property","nameof(DXV.ImageFile.UserDrawn)","bool?","UserDrawn","_UserDrawn"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","192","Property","nameof(DXV.ImageFile.BorderTopColor)","VmlColor?","BorderTopColor","_BorderTopColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","199","Property","nameof(DXV.ImageFile.BorderLeftColor)","VmlColor?","BorderLeftColor","_BorderLeftColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","206","Property","nameof(DXV.ImageFile.BorderBottomColor)","VmlColor?","BorderBottomColor","_BorderBottomColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","213","Property","nameof(DXV.ImageFile.BorderRightColor)","VmlColor?","BorderRightColor","_BorderRightColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","220","Property","nameof(DXV.ImageFile.DiagramLayout)","Int64?","DiagramLayout","_DiagramLayout"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","227","Property","nameof(DXV.ImageFile.DiagramNodeKind)","Int64?","DiagramNodeKind","_DiagramNodeKind"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","234","Property","nameof(DXV.ImageFile.DiagramLayoutMostRecentUsed)","Int64?","DiagramLayoutMostRecentUsed","_DiagramLayoutMostRecentUsed"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","241","Property","nameof(DXV.ImageFile.InsetMode)","InsetMargin?","InsetMode","_InsetMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","248","Property","nameof(DXV.ImageFile.Filled)","bool?","Filled","_Filled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","255","Property","nameof(DXV.ImageFile.FillColor)","VmlColor?","FillColor","_FillColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","262","Property","nameof(DXV.ImageFile.Stroked)","bool?","Stroked","_Stroked"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","269","Property","nameof(DXV.ImageFile.StrokeColor)","VmlColor?","StrokeColor","_StrokeColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","276","Property","nameof(DXV.ImageFile.StrokeWeight)","string?","StrokeWeight","_StrokeWeight"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","283","Property","nameof(DXV.ImageFile.InsetPen)","bool?","InsetPen","_InsetPen"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","290","Property","nameof(DXV.ImageFile.OptionalNumber)","Int32?","OptionalNumber","_OptionalNumber"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","297","Property","nameof(DXV.ImageFile.ConnectorType)","ConnectorType?","ConnectorType","_ConnectorType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","304","Property","nameof(DXV.ImageFile.BlackWhiteMode)","BlackAndWhiteMode?","BlackWhiteMode","_BlackWhiteMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","311","Property","nameof(DXV.ImageFile.PureBlackWhiteMode)","BlackAndWhiteMode?","PureBlackWhiteMode","_PureBlackWhiteMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","318","Property","nameof(DXV.ImageFile.NormalBlackWhiteMode)","BlackAndWhiteMode?","NormalBlackWhiteMode","_NormalBlackWhiteMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","325","Property","nameof(DXV.ImageFile.ForceDash)","bool?","ForceDash","_ForceDash"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","332","Property","nameof(DXV.ImageFile.OleIcon)","bool?","OleIcon","_OleIcon"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","339","Property","nameof(DXV.ImageFile.Ole)","bool?","Ole","_Ole"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","346","Property","nameof(DXV.ImageFile.PreferRelative)","bool?","PreferRelative","_PreferRelative"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","353","Property","nameof(DXV.ImageFile.ClipToWrap)","bool?","ClipToWrap","_ClipToWrap"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","360","Property","nameof(DXV.ImageFile.Clip)","bool?","Clip","_Clip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","367","Property","nameof(DXV.ImageFile.Source)","string?","Source","_Source"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","374","Property","nameof(DXV.ImageFile.CropLeft)","string?","CropLeft","_CropLeft"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","381","Property","nameof(DXV.ImageFile.CropTop)","string?","CropTop","_CropTop"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","388","Property","nameof(DXV.ImageFile.CropRight)","string?","CropRight","_CropRight"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","395","Property","nameof(DXV.ImageFile.CropBottom)","string?","CropBottom","_CropBottom"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","402","Property","nameof(DXV.ImageFile.Gain)","string?","Gain","_Gain"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","409","Property","nameof(DXV.ImageFile.BlackLevel)","string?","BlackLevel","_BlackLevel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","416","Property","nameof(DXV.ImageFile.Gamma)","string?","Gamma","_Gamma"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","423","Property","nameof(DXV.ImageFile.GrayScale)","Boolean","GrayScale","_GrayScale"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","430","Property","nameof(DXV.ImageFile.BiLevel)","bool?","BiLevel","_BiLevel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ImageFile.cs","437","Property","nameof(DXV.ImageFile.Gfxdata)","Base64Binary?","GfxData","_GfxData"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Ink.cs","14","Property","nameof(DXVO.Ink.InkData)","Base64Binary?","InkData","_InkData"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Ink.cs","21","Property","nameof(DXVO.Ink.AnnotationFlag)","bool?","AnnotationFlag","_AnnotationFlag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","17","Property","nameof(DXV.Line.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","24","Property","nameof(DXV.Line.Style)","string?","Style","_Style"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","31","Property","nameof(DXV.Line.Href)","string?","Href","_Href"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","38","Property","nameof(DXV.Line.Target)","string?","Target","_Target"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","45","Property","nameof(DXV.Line.Class)","string?","Class","_Class"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","52","Property","nameof(DXV.Line.Title)","string?","Title","_Title"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","59","Property","nameof(DXV.Line.Alternate)","string?","Alternate","_Alternate"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","66","Property","nameof(DXV.Line.CoordinateSize)","string?","CoordinateSize","_CoordinateSize"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","73","Property","nameof(DXV.Line.CoordinateOrigin)","string?","CoordinateOrigin","_CoordinateOrigin"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","80","Property","nameof(DXV.Line.WrapCoordinates)","string?","WrapCoordinates","_WrapCoordinates"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","87","Property","nameof(DXV.Line.Print)","bool?","Print","_Print"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","94","Property","nameof(DXV.Line.OptionalString)","string?","OptionalString","_OptionalString"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","101","Property","nameof(DXV.Line.Oned)","bool?","Oned","_Oned"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","108","Property","nameof(DXV.Line.RegroupId)","Int64?","RegroupId","_RegroupId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","115","Property","nameof(DXV.Line.DoubleClickNotify)","bool?","DoubleClickNotify","_DoubleClickNotify"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","122","Property","nameof(DXV.Line.Button)","bool?","Button","_Button"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","129","Property","nameof(DXV.Line.UserHidden)","bool?","UserHidden","_UserHidden"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","136","Property","nameof(DXV.Line.Bullet)","bool?","Bullet","_Bullet"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","143","Property","nameof(DXV.Line.Horizontal)","bool?","Horizontal","_Horizontal"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","150","Property","nameof(DXV.Line.HorizontalStandard)","bool?","HorizontalStandard","_HorizontalStandard"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","157","Property","nameof(DXV.Line.HorizontalNoShade)","bool?","HorizontalNoShade","_HorizontalNoShade"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","164","Property","nameof(DXV.Line.HorizontalPercentage)","Single?","HorizontalPercentage","_HorizontalPercentage"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","171","Property","nameof(DXV.Line.HorizontalAlignment)","HorizontalRuleAlignment?","HorizontalAlignment","_HorizontalAlignment"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","178","Property","nameof(DXV.Line.AllowInCell)","bool?","AllowInCell","_AllowInCell"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","185","Property","nameof(DXV.Line.AllowOverlap)","bool?","AllowOverlap","_AllowOverlap"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","192","Property","nameof(DXV.Line.UserDrawn)","bool?","UserDrawn","_UserDrawn"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","199","Property","nameof(DXV.Line.BorderTopColor)","VmlColor?","BorderTopColor","_BorderTopColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","206","Property","nameof(DXV.Line.BorderLeftColor)","VmlColor?","BorderLeftColor","_BorderLeftColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","213","Property","nameof(DXV.Line.BorderBottomColor)","VmlColor?","BorderBottomColor","_BorderBottomColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","220","Property","nameof(DXV.Line.BorderRightColor)","VmlColor?","BorderRightColor","_BorderRightColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","227","Property","nameof(DXV.Line.DiagramLayout)","Int64?","DiagramLayout","_DiagramLayout"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","234","Property","nameof(DXV.Line.DiagramNodeKind)","Int64?","DiagramNodeKind","_DiagramNodeKind"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","241","Property","nameof(DXV.Line.DiagramLayoutMostRecentUsed)","Int64?","DiagramLayoutMostRecentUsed","_DiagramLayoutMostRecentUsed"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","248","Property","nameof(DXV.Line.InsetMode)","InsetMargin?","InsetMode","_InsetMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","255","Property","nameof(DXV.Line.Filled)","bool?","Filled","_Filled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","262","Property","nameof(DXV.Line.FillColor)","VmlColor?","FillColor","_FillColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","269","Property","nameof(DXV.Line.Stroked)","bool?","Stroked","_Stroked"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","276","Property","nameof(DXV.Line.StrokeColor)","VmlColor?","StrokeColor","_StrokeColor"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","283","Property","nameof(DXV.Line.StrokeWeight)","string?","StrokeWeight","_StrokeWeight"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","290","Property","nameof(DXV.Line.InsetPen)","bool?","InsetPen","_InsetPen"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","297","Property","nameof(DXV.Line.OptionalNumber)","Int32?","OptionalNumber","_OptionalNumber"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","304","Property","nameof(DXV.Line.ConnectorType)","ConnectorType?","ConnectorType","_ConnectorType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","311","Property","nameof(DXV.Line.BlackWhiteMode)","BlackAndWhiteMode?","BlackWhiteMode","_BlackWhiteMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","318","Property","nameof(DXV.Line.PureBlackWhiteMode)","BlackAndWhiteMode?","PureBlackWhiteMode","_PureBlackWhiteMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","325","Property","nameof(DXV.Line.NormalBlackWhiteMode)","BlackAndWhiteMode?","NormalBlackWhiteMode","_NormalBlackWhiteMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","332","Property","nameof(DXV.Line.ForceDash)","bool?","ForceDash","_ForceDash"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","339","Property","nameof(DXV.Line.OleIcon)","bool?","OleIcon","_OleIcon"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","346","Property","nameof(DXV.Line.Ole)","bool?","Ole","_Ole"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","353","Property","nameof(DXV.Line.PreferRelative)","bool?","PreferRelative","_PreferRelative"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","360","Property","nameof(DXV.Line.ClipToWrap)","bool?","ClipToWrap","_ClipToWrap"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","367","Property","nameof(DXV.Line.Clip)","bool?","Clip","_Clip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","374","Property","nameof(DXV.Line.Gfxdata)","Base64Binary?","GfxData","_GfxData"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","381","Property","nameof(DXV.Line.From)","string?","From","_From"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Line.cs","388","Property","nameof(DXV.Line.To)","string?","To","_To"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","14","Property","nameof(DXVO.Lock.Extension)","ExtensionHandlingBehavior?","Extension","_Extension"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","21","Property","nameof(DXVO.Lock.Position)","bool?","Position","_Position"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","28","Property","nameof(DXVO.Lock.Selection)","bool?","Selection","_Selection"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","35","Property","nameof(DXVO.Lock.Grouping)","bool?","Grouping","_Grouping"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","42","Property","nameof(DXVO.Lock.Ungrouping)","bool?","Ungrouping","_Ungrouping"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","49","Property","nameof(DXVO.Lock.Rotation)","bool?","Rotation","_Rotation"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","56","Property","nameof(DXVO.Lock.Cropping)","bool?","Cropping","_Cropping"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","63","Property","nameof(DXVO.Lock.Verticies)","bool?","Verticies","_Verticies"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","70","Property","nameof(DXVO.Lock.AdjustHandles)","bool?","AdjustHandles","_AdjustHandles"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","77","Property","nameof(DXVO.Lock.TextLock)","bool?","TextLock","_TextLock"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","84","Property","nameof(DXVO.Lock.AspectRatio)","bool?","AspectRatio","_AspectRatio"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Lock.cs","91","Property","nameof(DXVO.Lock.ShapeType)","bool?","ShapeType","_ShapeType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","16","Property","nameof(DXVO.OleObject.Type)","OleType?","Type","_Type"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","23","Property","nameof(DXVO.OleObject.ProgId)","string?","ProgId","_ProgId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","30","Property","nameof(DXVO.OleObject.ShapeId)","string?","ShapeId","_ShapeId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","37","Property","nameof(DXVO.OleObject.DrawAspect)","OleDrawAspect?","DrawAspect","_DrawAspect"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","44","Property","nameof(DXVO.OleObject.ObjectId)","string?","ObjectId","_ObjectId"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","51","Property","nameof(DXVO.OleObject.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","58","Property","nameof(DXVO.OleObject.UpdateMode)","OleUpdateMode?","UpdateMode","_UpdateMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","65","Property","nameof(DXVO.OleObject.LinkType)","string?","LinkType","_LinkType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","72","Property","nameof(DXVO.OleObject.LockedField)","string?","LockedField","_LockedField"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\OleObject.cs","79","Property","nameof(DXVO.OleObject.FieldCodes)","string?","FieldCodes","_FieldCodes"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Oval.cs","17","Property","nameof(DXV.Oval.Id)","string?","Id","_Id"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Oval.cs","24","Property","nameof(DXV.Oval.Style)","string?","Style","_Style"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Oval.cs","31","Property","nameof(DXV.Oval.Href)","string?","Href","_Href"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Oval.cs","38","Property","nameof(DXV.Oval.Target)","string?","Target","_Target"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Oval.cs","45","Property","nameof(DXV.Oval.Class)","string?","Class","_Class"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Oval.cs","52","Property","nameof(DXV.Oval.Title)","string?","Title","_Title"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Oval.cs","59","Property","nameof(DXV.Oval.Alternate)","string?","Alternate","_Alternate"
